-0.459005	-0.601632	0.165349	0.855758	0.659501	-0.064550	0.602184	-0.976519	-0.964717	-0.293065	0.000000	-0.547121	-0.406827	-0.393013	-0.308562	-0.097892	-0.493627	0.316836	0.337551	0.112693	0.314050	-0.749369	-0.546905	0.058991	0.573749	0.530505	-0.763713	0.274593	0.784243	-0.843008	-0.025164	-0.637625	-0.265339	-0.697750	0.417549	0.807106	0.458265	-0.517709	-0.309579	0.107728	-0.418086	0.094970	0.560607	0.175087	0.701957	-0.747955	-0.922805	-0.791670	0.568881	0.414746	0.321023	-0.117069	0.665377	0.774118	0.941922	0.239126	0.304624	-0.821791	-0.486281	0.088867	-0.664799	0.488555	0.451242	0.069862|
0.172032	-0.595653	0.388328	-0.309692	-0.122621	0.803527	0.243085	-0.654327	-0.563608	0.371816	-0.547121	0.000000	0.790806	-0.131209	-0.123033	0.249071	0.351082	0.567389	-0.643201	0.932996	-0.337641	0.917406	0.108083	-0.635684	-0.830548	0.185278	-0.427355	0.738333	-0.399975	0.893669	-0.378735	-0.734598	0.667787	-0.436813	0.504528	-0.027589	-0.258604	-0.981753	-0.938722	0.076597	0.506802	0.512520	-0.853542	0.297608	-0.618689	0.023426	-0.453321	0.732393	-0.409186	-0.096521	0.665389	0.253173	-0.179115	-0.226528	0.617488	-0.009663	0.958751	-0.809866	-0.271330	-0.441225	-0.916198	0.349935	-0.175823	0.751589|
0.896638	-0.770175	-0.756364	-0.580360	-0.961877	-0.585672	-0.137027	-0.784557	0.626424	-0.522364	-0.406827	0.790806	0.000000	0.913122	-0.671296	-0.276000	-0.345482	-0.653049	-0.214723	0.731114	0.853754	-0.702203	0.877573	0.151362	-0.320892	-0.099002	0.698041	-0.588499	0.491812	-0.398480	-0.923110	-0.255015	0.422405	-0.149638	-0.637527	-0.587258	-0.190887	-0.447393	0.141413	0.367888	-0.363590	-0.508652	-0.807935	-0.612001	-0.595530	-0.479230	0.111999	0.058987	-0.132279	0.897276	-0.209898	-0.278525	-0.804927	-0.332326	0.872836	-0.125819	0.568673	0.570878	0.285682	0.060485	-0.827602	0.362572	0.805470	0.594803|
-0.398971	-0.600606	0.231345	0.167624	0.699049	0.831357	-0.568123	0.079457	0.653987	-0.265919	-0.393013	-0.131209	0.913122	0.000000	-0.787066	-0.832057	-0.992455	0.022047	-0.279450	0.148958	-0.610064	0.356960	0.640306	-0.417999	0.744959	-0.955225	0.102770	-0.143042	0.103763	0.970491	-0.245766	0.893864	-0.308034	-0.050693	-0.438461	-0.435197	0.823488	-0.869789	-0.864320	0.109170	0.190696	-0.691922	-0.528258	-0.003834	0.902881	-0.315324	0.164109	0.910426	0.706723	0.884659	0.059384	-0.903341	0.241619	-0.300310	-0.321340	-0.013422	-0.255535	0.781431	0.843536	0.848228	0.751922	-0.402230	0.742092	-0.556112|
-0.169010	0.834687	-0.210049	-0.501836	0.521562	0.194807	0.168939	-0.767726	0.708747	0.747727	-0.308562	-0.123033	-0.671296	-0.787066	0.000000	0.547077	-0.696369	0.008691	0.370565	-0.566158	0.144371	-0.520265	0.624538	0.452449	-0.048523	-0.379296	0.355330	0.636153	0.784813	0.265757	0.342876	0.669472	-0.674859	0.439535	-0.088910	0.024831	-0.881805	0.897668	0.769296	0.899626	0.741204	0.617524	0.651548	-0.661027	0.359616	-0.904564	0.886050	0.663247	0.104126	0.256615	-0.902911	-0.751503	0.736350	0.721627	0.700947	-0.312174	-0.657669	0.056277	-0.676021	-0.872856	-0.677966	0.666855	0.796615	-0.352825|
-0.755912	0.870399	0.376936	-0.989515	0.008593	-0.176039	0.036669	0.322206	-0.397497	-0.589961	-0.097892	0.249071	-0.276000	-0.832057	0.547077	0.000000	0.106390	-0.292294	0.672005	0.224585	-0.394626	0.441301	0.124211	-0.653423	0.058825	-0.224241	-0.314449	-0.581560	-0.128805	-0.428400	-0.918313	0.975321	0.828215	-0.821224	-0.776182	0.564565	0.900403	0.924765	-0.747609	-0.757266	-0.018958	-0.423630	-0.630123	0.303076	-0.756776	-0.833507	0.950250	0.349614	-0.125801	0.622255	-0.425801	0.479572	0.063557	0.698410	0.826150	-0.877619	-0.525831	-0.488299	-0.459179	0.345363	0.083301	-0.377492	0.320685	-0.088484|
0.875819	-0.723760	0.167739	0.269442	-0.093778	-0.234613	0.065097	0.737618	-0.993900	0.737009	-0.493627	0.351082	-0.345482	-0.992455	-0.696369	0.106390	0.000000	-0.198717	0.544503	-0.523919	-0.298314	0.469268	-0.271528	-0.055580	-0.549690	0.304842	0.314297	0.753386	0.548066	0.480790	0.703636	-0.102319	-0.645011	0.325892	0.471880	0.834561	-0.610552	0.170290	0.660711	-0.488171	0.644459	-0.827588	0.052650	-0.010177	0.255713	0.675158	-0.689493	-0.832771	-0.523558	0.855010	-0.356690	0.178128	0.324278	0.371783	-0.877452	0.774589	-0.323375	0.436845	0.527975	-0.775309	-0.082365	0.231611	0.122372	0.272624|
-0.437119	0.827909	-0.532185	0.682957	-0.336089	-0.714864	0.509121	0.361960	0.004583	0.432356	0.316836	0.567389	-0.653049	0.022047	0.008691	-0.292294	-0.198717	0.000000	-0.442497	-0.405748	0.107185	-0.053049	0.764542	-0.232104	0.458780	0.409001	-0.059692	-0.488569	-0.601176	-0.803979	-0.813411	-0.290669	-0.636750	-0.336969	-0.435658	0.006560	0.841159	0.888620	-0.621658	0.963706	0.663209	0.054967	0.400552	0.191184	0.279658	-0.681813	-0.577205	-0.597970	0.590811	-0.019702	-0.003718	-0.302004	0.927248	-0.239176	0.465892	0.386029	-0.830175	-0.593800	0.897460	-0.431351	-0.397780	-0.915951	0.277981	-0.034530|
-0.627899	0.883073	-0.661856	-0.230930	0.989547	-0.244842	0.041721	0.291942	0.924256	-0.622274	0.337551	-0.643201	-0.214723	-0.279450	0.370565	0.672005	0.544503	-0.442497	0.000000	-0.252921	0.842322	0.972030	-0.411762	0.730943	-0.649628	-0.448055	0.394152	0.405339	0.952496	-0.414664	-0.315003	-0.729317	0.008130	0.087027	0.861493	0.988428	-0.916692	-0.440511	0.915676	-0.155868	-0.974619	0.301705	0.013957	-0.568420	0.199165	0.582606	0.033800	0.283213	-0.139413	0.999270	-0.969707	-0.297091	0.971300	-0.381469	-0.566148	-0.678329	0.170476	0.828004	0.727010	0.122972	-0.586660	-0.587993	0.393655	0.421470|
0.983260	-0.863655	-0.012793	0.839074	0.382836	-0.291990	-0.106876	-0.172344	-0.426344	0.176328	0.112693	0.932996	0.731114	0.148958	-0.566158	0.224585	-0.523919	-0.405748	-0.252921	0.000000	0.499034	0.255148	0.409898	0.582342	0.814637	0.325575	-0.573526	0.840017	-0.372720	0.440431	-0.728402	0.826445	0.023037	0.305398	0.109658	0.883624	0.304668	0.139951	-0.413467	0.275968	0.758482	0.020386	0.597639	-0.071043	-0.151610	0.324649	-0.948071	0.261729	0.736657	0.445584	-0.316801	0.235690	-0.299268	-0.906903	-0.181967	-0.484632	0.418672	0.244506	-0.644614	-0.954048	-0.315063	-0.373016	0.872396	0.707974|
-0.886484	0.934646	-0.717977	0.205894	0.489216	-0.718314	-0.326736	0.660585	0.379876	-0.256592	0.314050	-0.337641	0.853754	-0.610064	0.144371	-0.394626	-0.298314	0.107185	0.842322	0.499034	0.000000	0.932382	-0.017946	0.591599	0.237050	-0.877995	-0.821868	-0.486983	0.880487	0.198517	-0.889343	-0.190556	-0.953093	0.435306	-0.138627	0.308636	0.171963	-0.693043	0.991836	-0.592347	0.007688	-0.915067	0.225686	0.523057	0.503605	-0.529808	0.878443	0.549557	0.155129	-0.494574	0.421953	-0.136896	-0.562192	-0.595993	-0.545298	0.674858	-0.473988	-0.367166	-0.812125	-0.593501	0.831352	-0.701468	0.215943	0.878259|
-0.886554	-0.990807	0.233999	-0.485139	0.739571	0.350264	0.812160	-0.701653	0.478282	0.999399	-0.749369	0.917406	-0.702203	0.356960	-0.520265	0.441301	0.469268	-0.053049	0.972030	0.255148	0.932382	0.000000	0.733838	-0.922684	0.186895	-0.094199	-0.615727	0.178731	0.313454	0.391961	0.263664	-0.460860	-0.084982	-0.232730	0.009332	-0.206539	-0.683174	-0.835539	0.298887	0.738780	0.027565	0.736695	-0.857213	0.482268	0.411553	-0.331201	-0.884898	0.599428	0.075298	0.946454	0.897960	-0.708759	0.824713	0.631798	-0.631443	0.011608	-0.462401	-0.247170	-0.809661	0.851053	-0.855209	0.454003	-0.609808	0.059809|
-0.054553	-0.058102	-0.184132	-0.309270	0.698525	-0.359820	0.006286	-0.017209	-0.536582	-0.675606	-0.546905	0.108083	0.877573	0.640306	0.624538	0.124211	-0.271528	0.764542	-0.411762	0.409898	-0.017946	0.733838	0.000000	-0.778727	0.399524	0.853270	-0.461900	0.563985	0.152157	-0.723121	-0.408450	-0.111147	-0.580334	-0.926182	-0.699594	0.088466	-0.811080	0.899834	-0.836236	-0.864626	0.797794	-0.544995	0.960086	0.429593	-0.176437	-0.028306	0.967192	0.576393	0.162033	0.818244	0.721184	-0.383963	-0.791563	-0.219007	-0.162690	0.607961	-0.365737	0.375409	0.171946	0.786420	0.652289	0.763497	-0.324727	-0.928045|
0.265100	0.306484	0.038129	0.962830	0.520415	0.661073	-0.407435	0.468331	0.492788	-0.343036	0.058991	-0.635684	0.151362	-0.417999	0.452449	-0.653423	-0.055580	-0.232104	0.730943	0.582342	0.591599	-0.922684	-0.778727	0.000000	0.837315	-0.024322	0.160421	-0.973765	-0.124487	0.324185	-0.838392	-0.326693	0.779190	-0.878305	-0.897100	-0.397247	0.093389	-0.929909	-0.820854	-0.744578	0.888335	0.900329	-0.128541	-0.903228	-0.318678	0.708769	0.704733	0.315585	0.084179	-0.123321	0.102005	-0.263533	-0.359824	0.777278	-0.191578	-0.522510	-0.247044	0.968843	-0.496275	0.628469	0.293028	-0.334667	-0.698225	0.072218|
0.632937	0.768250	0.436337	0.076520	-0.995544	0.434586	0.290609	-0.653528	-0.605731	0.627172	0.573749	-0.830548	-0.320892	0.744959	-0.048523	0.058825	-0.549690	0.458780	-0.649628	0.814637	0.237050	0.186895	0.399524	0.837315	0.000000	-0.212972	-0.595325	0.674971	0.880417	-0.525234	0.854117	-0.864161	-0.636898	0.754446	0.007298	-0.540126	-0.564232	-0.283933	-0.835393	0.751353	0.800246	0.041286	-0.146642	-0.463287	0.681462	-0.369364	0.345135	-0.841048	0.383592	0.313978	-0.337323	0.012060	-0.392994	0.328011	0.313836	0.679224	-0.884962	0.718511	0.354195	0.995455	-0.806723	0.208312	-0.868706	-0.443621|
0.149307	-0.103243	-0.587222	-0.419486	-0.295056	-0.688080	0.401134	-0.968950	0.645122	-0.522958	0.530505	0.185278	-0.099002	-0.955225	-0.379296	-0.224241	0.304842	0.409001	-0.448055	0.325575	-0.877995	-0.094199	0.853270	-0.024322	-0.212972	0.000000	-0.037242	0.138592	0.016253	0.398526	0.854659	0.180860	0.149879	0.654905	-0.777854	-0.996763	-0.808382	0.903608	-0.366127	0.536753	-0.937440	-0.982535	-0.149268	-0.274762	0.029525	0.457738	-0.946752	-0.656639	0.136962	-0.831713	-0.938128	-0.508842	-0.836258	-0.744851	0.699470	-0.704964	-0.188473	-0.337772	0.433628	0.827780	-0.939247	0.288287	0.008640	0.210632|
-0.449157	0.229164	-0.309008	-0.843897	0.514444	-0.261014	0.862131	0.949341	-0.566644	-0.505224	-0.763713	-0.427355	0.698041	0.102770	0.355330	-0.314449	0.314297	-0.059692	0.394152	-0.573526	-0.821868	-0.615727	-0.461900	0.160421	-0.595325	-0.037242	0.000000	-0.056808	0.230786	0.213869	0.134810	0.134394	0.847742	-0.328437	0.196955	0.865207	0.522295	0.922192	-0.105269	-0.019968	0.975441	0.238092	-0.883005	-0.856273	0.299963	-0.391848	-0.692531	0.555112	-0.692378	-0.397495	-0.633360	-0.030151	-0.963867	-0.805580	0.030603	0.324420	0.203060	-0.758765	-0.732388	-0.566154	0.455104	0.402422	0.568240	0.302847|
0.820064	0.347370	-0.132159	-0.949043	0.345862	0.039323	0.409238	-0.793242	-0.029159	0.828601	0.274593	0.738333	-0.588499	-0.143042	0.636153	-0.581560	0.753386	-0.488569	0.405339	0.840017	-0.486983	0.178731	0.563985	-0.973765	0.674971	0.138592	-0.056808	0.000000	-0.926015	-0.234805	0.168053	0.596280	-0.312613	-0.937216	-0.423688	-0.337172	0.300876	-0.306693	-0.193444	-0.399160	0.301459	0.114025	-0.844048	0.609081	0.716530	-0.477408	-0.421070	0.752663	-0.282989	0.609533	0.077083	0.920071	0.850768	0.344695	-0.646083	0.305873	-0.252883	0.922157	-0.391281	-0.178898	-0.312648	0.776772	-0.582619	0.374740|
0.686145	-0.462239	0.357058	0.161290	-0.708123	0.988118	0.457056	-0.914406	0.125173	-0.990432	0.784243	-0.399975	0.491812	0.103763	0.784813	-0.128805	0.548066	-0.601176	0.952496	-0.372720	0.880487	0.313454	0.152157	-0.124487	0.880417	0.016253	0.230786	-0.926015	0.000000	0.839557	-0.006307	-0.962432	0.140433	0.687000	-0.155877	0.741273	-0.011541	0.958148	0.897225	-0.402461	0.674678	-0.580183	0.176470	0.427340	0.136828	-0.213997	-0.495577	0.056899	-0.363228	0.849118	0.410816	0.942644	-0.403766	0.332974	-0.448636	0.417336	-0.979674	-0.671864	0.834717	0.395065	-0.832307	-0.171590	0.432633	0.308126|
-0.872728	0.279117	-0.118384	0.217217	0.664576	-0.478159	-0.433718	0.022916	-0.643285	0.810870	-0.843008	0.893669	-0.398480	0.970491	0.265757	-0.428400	0.480790	-0.803979	-0.414664	0.440431	0.198517	0.391961	-0.723121	0.324185	-0.525234	0.398526	0.213869	-0.234805	0.839557	0.000000	-0.484591	-0.723244	0.049400	0.503868	-0.765096	-0.053375	-0.898593	0.909582	0.366442	0.277877	0.336922	-0.496730	-0.936120	0.841345	0.560169	-0.299348	0.690463	-0.029014	-0.356704	-0.713303	-0.696041	0.194660	0.704032	-0.675715	0.522796	0.538749	0.719351	0.690489	-0.632841	0.151983	-0.001384	-0.117432	0.428740	-0.951985|
-0.620875	0.305615	0.578460	-0.617548	-0.261776	-0.841496	0.839787	0.357652	0.015744	-0.506552	-0.025164	-0.378735	-0.923110	-0.245766	0.342876	-0.918313	0.703636	-0.813411	-0.315003	-0.728402	-0.889343	0.263664	-0.408450	-0.838392	0.854117	0.854659	0.134810	0.168053	-0.006307	-0.484591	0.000000	-0.613563	0.663644	-0.005360	-0.512156	0.573225	-0.638918	0.765721	-0.089853	-0.135648	0.829602	-0.248508	-0.575479	-0.469746	-0.558045	0.395507	0.173550	-0.271348	0.699467	-0.631790	-0.567316	-0.976248	0.891006	0.971433	0.743103	0.581496	-0.661408	-0.104914	-0.419888	0.221161	-0.676174	-0.371873	0.607597	0.987469|
-0.712382	-0.533616	0.606954	-0.376317	0.040100	0.010177	-0.748037	0.541273	-0.048304	0.034881	-0.637625	-0.734598	-0.255015	0.893864	0.669472	0.975321	-0.102319	-0.290669	-0.729317	0.826445	-0.190556	-0.460860	-0.111147	-0.326693	-0.864161	0.180860	0.134394	0.596280	-0.962432	-0.723244	-0.613563	0.000000	0.622767	-0.904559	0.560694	0.983850	0.861163	-0.529158	-0.151798	0.690764	0.222334	0.272723	-0.778982	0.664289	-0.331770	0.394568	-0.607059	-0.632303	0.762778	-0.174375	-0.608551	0.653784	-0.202942	-0.865448	0.235280	0.135651	0.029638	0.815392	-0.643188	0.353463	-0.556481	0.964409	0.340932	-0.933714|
-0.862945	0.466124	0.538625	0.856792	0.031925	-0.403426	-0.690243	0.958622	-0.688876	0.521234	-0.265339	0.667787	0.422405	-0.308034	-0.674859	0.828215	-0.645011	-0.636750	0.008130	0.023037	-0.953093	-0.084982	-0.580334	0.779190	-0.636898	0.149879	0.847742	-0.312613	0.140433	0.049400	0.663644	0.622767	0.000000	-0.940150	-0.098373	-0.949864	0.921013	0.372469	-0.101663	0.611778	-0.405197	-0.828939	0.832796	-0.740908	-0.160709	0.227364	-0.347968	0.206988	-0.009858	0.477657	0.598437	-0.356074	-0.725285	0.732989	0.879206	0.410365	-0.237373	0.694598	0.767177	-0.883910	-0.861884	0.731586	0.457023	-0.795598|
0.447731	-0.288408	0.755204	-0.679100	-0.486962	-0.057739	-0.741546	0.917785	0.009987	-0.196583	-0.697750	-0.436813	-0.149638	-0.050693	0.439535	-0.821224	0.325892	-0.336969	0.087027	0.305398	0.435306	-0.232730	-0.926182	-0.878305	0.754446	0.654905	-0.328437	-0.937216	0.687000	0.503868	-0.005360	-0.904559	-0.940150	0.000000	0.791436	-0.641351	-0.745462	0.712450	0.731118	0.152876	0.324227	-0.674079	0.323936	0.157023	-0.414988	-0.836772	-0.615613	0.237044	0.370216	0.374529	-0.285299	-0.031347	-0.981545	-0.010584	-0.298358	0.897660	-0.600218	0.464269	0.592258	-0.833041	0.580359	0.730374	0.898545	0.037382|
0.274333	0.669339	-0.431559	0.624700	-0.587994	-0.229540	0.568712	-0.545993	-0.015023	-0.506450	0.417549	0.504528	-0.637527	-0.438461	-0.088910	-0.776182	0.471880	-0.435658	0.861493	0.109658	-0.138627	0.009332	-0.699594	-0.897100	0.007298	-0.777854	0.196955	-0.423688	-0.155877	-0.765096	-0.512156	0.560694	-0.098373	0.791436	0.000000	0.934777	0.689981	0.396031	-0.810685	0.402431	0.127149	0.342191	-0.273342	0.453070	-0.333873	0.883681	-0.961918	-0.170645	-0.731932	0.275126	-0.800429	0.642597	0.989828	0.168224	0.661052	-0.020756	0.869866	0.558712	0.379025	0.334135	0.150970	0.545984	-0.085505	-0.118656|
0.952360	0.605492	0.864972	-0.748430	-0.743933	0.711406	-0.788264	0.460610	-0.648873	-0.797562	0.807106	-0.027589	-0.587258	-0.435197	0.024831	0.564565	0.834561	0.006560	0.988428	0.883624	0.308636	-0.206539	0.088466	-0.397247	-0.540126	-0.996763	0.865207	-0.337172	0.741273	-0.053375	0.573225	0.983850	-0.949864	-0.641351	0.934777	0.000000	0.444529	0.951877	-0.183879	0.134510	0.347908	0.005436	-0.463060	-0.524943	-0.652373	0.263599	0.928127	0.013754	0.147280	0.966210	0.843109	0.415348	0.241336	-0.957320	0.057945	0.231164	0.210904	-0.281003	-0.789592	0.080770	-0.722291	0.589433	-0.585095	0.428679|
-0.028298	0.089270	0.537441	-0.172211	-0.391248	-0.242056	0.687298	-0.682295	-0.972854	-0.761441	0.458265	-0.258604	-0.190887	0.823488	-0.881805	0.900403	-0.610552	0.841159	-0.916692	0.304668	0.171963	-0.683174	-0.811080	0.093389	-0.564232	-0.808382	0.522295	0.300876	-0.011541	-0.898593	-0.638918	0.861163	0.921013	-0.745462	0.689981	0.444529	0.000000	0.135417	0.329400	-0.689977	-0.420054	0.281277	0.126144	0.714455	-0.370815	-0.868419	-0.748604	0.104242	-0.520792	0.514994	0.032370	0.492962	-0.337726	-0.001421	0.336071	-0.922377	-0.760084	0.378751	0.135568	0.471079	-0.410345	0.854565	0.681487	0.670425|
-0.869464	0.002831	-0.380802	-0.509311	0.408612	0.043781	0.482034	0.618704	-0.624089	-0.691065	-0.517709	-0.981753	-0.447393	-0.869789	0.897668	0.924765	0.170290	0.888620	-0.440511	0.139951	-0.693043	-0.835539	0.899834	-0.929909	-0.283933	0.903608	0.922192	-0.306693	0.958148	0.909582	0.765721	-0.529158	0.372469	0.712450	0.396031	0.951877	0.135417	0.000000	-0.867727	0.270920	-0.914670	0.560952	-0.593663	0.414730	0.870975	-0.013718	-0.303993	-0.002880	-0.299262	0.325192	0.128700	-0.047867	-0.570565	0.607908	-0.532872	0.461804	0.100870	0.129402	-0.539616	-0.563059	0.207025	-0.299701	0.815692	-0.657407|
-0.140998	-0.396138	0.194151	-0.816210	0.731778	0.238245	0.055977	0.272355	0.932403	0.899386	-0.309579	-0.938722	0.141413	-0.864320	0.769296	-0.747609	0.660711	-0.621658	0.915676	-0.413467	0.991836	0.298887	-0.836236	-0.820854	-0.835393	-0.366127	-0.105269	-0.193444	0.897225	0.366442	-0.089853	-0.151798	-0.101663	0.731118	-0.810685	-0.183879	0.329400	-0.867727	0.000000	-0.828621	-0.594653	-0.802842	0.852866	-0.924229	-0.670569	0.123785	-0.838899	0.890383	0.530122	0.575831	0.761359	-0.483596	-0.728161	-0.241521	0.217142	0.597031	0.887179	-0.830725	-0.973535	0.495087	-0.363597	0.488270	-0.404043	0.765805|
